timestamp,/livepose/frame,/livepose/end_frame,/livepose/blobs/start_filter,/livepose/blobs/end_filter,/livepose/blobs/0/0/start_pose,/livepose/blobs/0/0/blob_id,/livepose/blobs/0/0/center,/livepose/blobs/0/0/size,/livepose/blobs/0/0/end_pose,/livepose/blobs/0/1/start_pose,/livepose/blobs/0/1/blob_id,/livepose/blobs/0/1/center,/livepose/blobs/0/1/size,/livepose/blobs/0/1/end_pose,/livepose/blobs/0/2/start_pose,/livepose/blobs/0/2/blob_id,/livepose/blobs/0/2/center,/livepose/blobs/0/2/size,/livepose/blobs/0/2/end_pose,/livepose/blobs/0/3/start_pose,/livepose/blobs/0/3/blob_id,/livepose/blobs/0/3/center,/livepose/blobs/0/3/size,/livepose/blobs/0/3/end_pose,/livepose/blobs/0/4/start_pose,/livepose/blobs/0/4/blob_id,/livepose/blobs/0/4/center,/livepose/blobs/0/4/size,/livepose/blobs/0/4/end_pose,/livepose/blobs/0/5/start_pose,/livepose/blobs/0/5/blob_id,/livepose/blobs/0/5/center,/livepose/blobs/0/5/size,/livepose/blobs/0/5/end_pose,/livepose/blobs/0/6/start_pose,/livepose/blobs/0/6/blob_id,/livepose/blobs/0/6/center,/livepose/blobs/0/6/size,/livepose/blobs/0/6/end_pose
14139,"[421.60107, 0.03154683]","[421.60107, 0.03154683]",impulse,impulse,"[421.60107, 0.03154683]",0,"[382.20132, 575.5232]",1,"[421.60107, 0.03154683]","[421.60107, 0.03154683]",1,"[548.8697, 304.77505]",1,"[421.60107, 0.03154683]","[421.60107, 0.03154683]",2,"[352.484, 251.25229]",1,"[421.60107, 0.03154683]","[421.60107, 0.03154683]",3,"[187.99797, 197.4643]",1,"[421.60107, 0.03154683]","[421.60107, 0.03154683]",4,"[271.7597, 496.35342]",1,"[421.60107, 0.03154683]","[421.60107, 0.03154683]",5,"[278.1529, 493.19205]",1,"[421.60107, 0.03154683]","[421.60107, 0.03154683]",6,"[572.7319, 446.80658]",1,"[421.60107, 0.03154683]"
14174,"[421.6333, 0.03222251]","[421.6333, 0.03222251]",impulse,impulse,"[421.6333, 0.03222251]",0,"[383.11978, 576.694]",1,"[421.6333, 0.03222251]","[421.6333, 0.03222251]",1,"[551.0904, 306.49164]",1,"[421.6333, 0.03222251]","[421.6333, 0.03222251]",2,"[352.09192, 251.44095]",1,"[421.6333, 0.03222251]","[421.6333, 0.03222251]",3,"[187.23727, 197.10355]",1,"[421.6333, 0.03222251]","[421.6333, 0.03222251]",4,"[270.98856, 496.60474]",1,"[421.6333, 0.03222251]","[421.6333, 0.03222251]",5,"[278.1529, 493.19205]",1,"[421.6333, 0.03222251]","[421.6333, 0.03222251]",6,"[572.5188, 447.05838]",1,"[421.6333, 0.03222251]"
14209,"[421.664, 0.030709743]","[421.664, 0.030709743]",impulse,impulse,"[421.664, 0.030709743]",0,"[383.78726, 577.6145]",1,"[421.664, 0.030709743]","[421.664, 0.030709743]",1,"[552.9069, 307.9618]",1,"[421.664, 0.030709743]","[421.664, 0.030709743]",2,"[351.71655, 251.6487]",1,"[421.664, 0.030709743]","[421.664, 0.030709743]",3,"[186.53891, 196.74835]",1,"[421.664, 0.030709743]","[421.664, 0.030709743]",4,"[270.22363, 496.83752]",1,"[421.664, 0.030709743]","[421.664, 0.030709743]",5,"[278.1529, 493.19205]",1,"[421.664, 0.030709743]","[421.664, 0.030709743]",6,"[572.3154, 447.2865]",1,"[421.664, 0.030709743]"
14243,"[421.7047, 0.040706635]","[421.7047, 0.040706635]",impulse,impulse,"[421.7047, 0.040706635]",0,"[384.3574, 578.5789]",1,"[421.7047, 0.040706635]","[421.7047, 0.040706635]",1,"[554.88727, 309.63348]",1,"[421.7047, 0.040706635]","[421.7047, 0.040706635]",2,"[351.24368, 251.90993]",1,"[421.7047, 0.040706635]","[421.7047, 0.040706635]",3,"[185.67276, 196.24329]",1,"[421.7047, 0.040706635]","[421.7047, 0.040706635]",4,"[269.2188, 497.1004]",1,"[421.7047, 0.040706635]","[421.7047, 0.040706635]",5,"[278.1529, 493.19205]",1,"[421.7047, 0.040706635]","[421.7047, 0.040706635]",6,"[572.0194, 447.56384]",1,"[421.7047, 0.040706635]"
14278,"[421.7285, 0.023751736]","[421.7285, 0.023751736]",impulse,impulse,"[421.7285, 0.023751736]",0,"[384.64685, 579.06854]",1,"[421.7285, 0.023751736]","[421.7285, 0.023751736]",1,"[555.89276, 310.48224]",1,"[421.7285, 0.023751736]","[421.7285, 0.023751736]",2,"[351.0036, 252.04256]",1,"[421.7285, 0.023751736]","[421.7285, 0.023751736]",3,"[185.233, 195.98685]",1,"[421.7285, 0.023751736]","[421.7285, 0.023751736]",4,"[268.70868, 497.23386]",1,"[421.7285, 0.023751736]","[421.7285, 0.023751736]",5,"[278.1529, 493.19205]",1,"[421.7285, 0.023751736]","[421.7285, 0.023751736]",6,"[571.8691, 447.70468]",1,"[421.7285, 0.023751736]"
14313,"[421.76346, 0.034984827]","[421.76346, 0.034984827]",impulse,impulse,"[421.76346, 0.034984827]",0,"[384.8109, 579.6471]",1,"[421.76346, 0.034984827]","[421.76346, 0.034984827]",1,"[557.1972, 311.68832]",1,"[421.76346, 0.034984827]","[421.76346, 0.034984827]",2,"[350.6196, 252.24661]",1,"[421.76346, 0.034984827]","[421.76346, 0.034984827]",3,"[184.51141, 195.45407]",1,"[421.76346, 0.034984827]","[421.76346, 0.034984827]",4,"[267.74393, 497.43143]",1,"[421.76346, 0.034984827]","[421.76346, 0.034984827]",5,"[278.1529, 493.19205]",1,"[421.76346, 0.034984827]","[421.76346, 0.034984827]",6,"[571.628, 447.94336]",1,"[421.76346, 0.034984827]"
14348,"[421.79483, 0.031363964]","[421.79483, 0.031363964]",impulse,impulse,"[421.79483, 0.031363964]",0,"[384.87958, 580.0775]",1,"[421.79483, 0.031363964]","[421.79483, 0.031363964]",1,"[558.2176, 312.69147]",1,"[421.79483, 0.031363964]","[421.79483, 0.031363964]",2,"[350.2908, 252.42636]",1,"[421.79483, 0.031363964]","[421.79483, 0.031363964]",3,"[183.8934, 194.91612]",1,"[421.79483, 0.031363964]","[421.79483, 0.031363964]",4,"[266.84027, 497.5985]",1,"[421.79483, 0.031363964]","[421.79483, 0.031363964]",5,"[278.1529, 493.19205]",1,"[421.79483, 0.031363964]","[421.79483, 0.031363964]",6,"[571.41614, 448.13132]",1,"[421.79483, 0.031363964]"
14383,"[421.83148, 0.036676884]","[421.83148, 0.036676884]",impulse,impulse,"[421.83148, 0.036676884]",0,"[384.88287, 580.5072]",1,"[421.83148, 0.036676884]","[421.83148, 0.036676884]",1,"[559.22437, 313.69583]",1,"[421.83148, 0.036676884]","[421.83148, 0.036676884]",2,"[349.9526, 252.61412]",1,"[421.83148, 0.036676884]","[421.83148, 0.036676884]",3,"[183.18768, 194.22968]",1,"[421.83148, 0.036676884]","[421.83148, 0.036676884]",4,"[265.77585, 497.78732]",1,"[421.83148, 0.036676884]","[421.83148, 0.036676884]",5,"[278.1529, 493.19205]",1,"[421.83148, 0.036676884]","[421.83148, 0.036676884]",6,"[571.1862, 448.3283]",1,"[421.83148, 0.036676884]"
14417,"[421.87228, 0.040789127]","[421.87228, 0.040789127]",impulse,impulse,"[421.87228, 0.040789127]",0,"[384.83453, 580.9069]",1,"[421.87228, 0.040789127]","[421.87228, 0.040789127]",1,"[560.1563, 314.6846]",1,"[421.87228, 0.040789127]","[421.87228, 0.040789127]",2,"[349.64154, 252.80841]",1,"[421.87228, 0.040789127]","[421.87228, 0.040789127]",3,"[182.45569, 193.4472]",1,"[421.87228, 0.040789127]","[421.87228, 0.040789127]",4,"[264.604, 497.97394]",1,"[421.87228, 0.040789127]","[421.87228, 0.040789127]",5,"[278.1529, 493.19205]",1,"[421.87228, 0.040789127]","[421.87228, 0.040789127]",6,"[570.9393, 448.5172]",1,"[421.87228, 0.040789127]"
14452,"[421.8942, 0.021909952]","[421.8942, 0.021909952]",impulse,impulse,"[421.8942, 0.021909952]",0,"[384.8117, 581.0957]",1,"[421.8942, 0.021909952]","[421.8942, 0.021909952]",1,"[560.5964, 315.15146]",1,"[421.8942, 0.021909952]","[421.8942, 0.021909952]",2,"[349.49466, 252.90015]",1,"[421.8942, 0.021909952]","[421.8942, 0.021909952]",3,"[182.11008, 193.07776]",1,"[421.8942, 0.021909952]","[421.8942, 0.021909952]",4,"[264.05072, 498.06207]",1,"[421.8942, 0.021909952]","[421.8942, 0.021909952]",5,"[278.1529, 493.19205]",1,"[421.8942, 0.021909952]","[421.8942, 0.021909952]",6,"[570.82263, 448.6064]",1,"[421.8942, 0.021909952]"
