timestamp,/livepose/frame,/livepose/end_frame,/livepose/blobs/start_filter,/livepose/blobs/end_filter,/livepose/blobs/0/0/start_pose,/livepose/blobs/0/0/blob_id,/livepose/blobs/0/0/center,/livepose/blobs/0/0/size,/livepose/blobs/0/0/end_pose,/livepose/blobs/0/1/start_pose,/livepose/blobs/0/1/blob_id,/livepose/blobs/0/1/center,/livepose/blobs/0/1/size,/livepose/blobs/0/1/end_pose,/livepose/blobs/0/2/start_pose,/livepose/blobs/0/2/blob_id,/livepose/blobs/0/2/center,/livepose/blobs/0/2/size,/livepose/blobs/0/2/end_pose,/livepose/blobs/0/3/start_pose,/livepose/blobs/0/3/blob_id,/livepose/blobs/0/3/center,/livepose/blobs/0/3/size,/livepose/blobs/0/3/end_pose,/livepose/blobs/0/4/start_pose,/livepose/blobs/0/4/blob_id,/livepose/blobs/0/4/center,/livepose/blobs/0/4/size,/livepose/blobs/0/4/end_pose,/livepose/blobs/0/5/start_pose,/livepose/blobs/0/5/blob_id,/livepose/blobs/0/5/center,/livepose/blobs/0/5/size,/livepose/blobs/0/5/end_pose,/livepose/blobs/0/6/start_pose,/livepose/blobs/0/6/blob_id,/livepose/blobs/0/6/center,/livepose/blobs/0/6/size,/livepose/blobs/0/6/end_pose
9750,"[561.99677, 0.031819344]","[561.99677, 0.031819344]",impulse,impulse,"[561.99677, 0.031819344]",0,"[370.58652, 310.37274]",1,"[561.99677, 0.031819344]","[561.99677, 0.031819344]",1,"[401.63602, 204.58963]",1,"[561.99677, 0.031819344]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
9785,"[562.0292, 0.03237772]","[562.0292, 0.03237772]",impulse,impulse,"[562.0292, 0.03237772]",0,"[369.27866, 310.971]",1,"[562.0292, 0.03237772]","[562.0292, 0.03237772]",1,"[403.50937, 205.17152]",1,"[562.0292, 0.03237772]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
9820,"[562.0619, 0.032729864]","[562.0619, 0.032729864]",impulse,impulse,"[562.0619, 0.032729864]",0,"[367.99142, 311.37485]",1,"[562.0619, 0.032729864]","[562.0619, 0.032729864]",1,"[405.42657, 205.79083]",1,"[562.0619, 0.032729864]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
9855,"[562.10474, 0.042820215]","[562.10474, 0.042820215]",impulse,impulse,"[562.10474, 0.042820215]",0,"[366.0158, 312.00742]",1,"[562.10474, 0.042820215]","[562.10474, 0.042820215]",1,"[408.2556, 206.79857]",1,"[562.10474, 0.042820215]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
9890,"[562.13025, 0.025535345]","[562.13025, 0.025535345]",impulse,impulse,"[562.13025, 0.025535345]",0,"[365.00058, 312.3325]",1,"[562.13025, 0.025535345]","[562.13025, 0.025535345]",1,"[409.70944, 207.31644]",1,"[562.13025, 0.025535345]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
9924,"[562.1616, 0.031364918]","[562.1616, 0.031364918]",impulse,impulse,"[562.1616, 0.031364918]",0,"[363.66153, 312.9335]",1,"[562.1616, 0.031364918]","[562.1616, 0.031364918]",1,"[411.52252, 207.99849]",1,"[562.1616, 0.031364918]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
9959,"[562.1976, 0.035957575]","[562.1976, 0.035957575]",impulse,impulse,"[562.1976, 0.035957575]",0,"[362.21396, 313.59085]",1,"[562.1976, 0.035957575]","[562.1976, 0.035957575]",1,"[413.58, 208.81136]",1,"[562.1976, 0.035957575]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
9994,"[562.2357, 0.038141012]","[562.2357, 0.038141012]",impulse,impulse,"[562.2357, 0.038141012]",0,"[360.9753, 314.15332]",1,"[562.2357, 0.038141012]","[562.2357, 0.038141012]",1,"[415.34045, 209.5069]",1,"[562.2357, 0.038141012]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
10029,"[562.2647, 0.028963327]","[562.2647, 0.028963327]",impulse,impulse,"[562.2647, 0.028963327]",0,"[359.5675, 314.701]",1,"[562.2647, 0.028963327]","[562.2647, 0.028963327]",1,"[417.32, 210.36597]",1,"[562.2647, 0.028963327]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
10064,"[562.2994, 0.034665823]","[562.2994, 0.034665823]",impulse,impulse,"[562.2994, 0.034665823]",0,"[358.18387, 315.23926]",1,"[562.2994, 0.034665823]","[562.2994, 0.034665823]",1,"[419.2655, 211.21028]",1,"[562.2994, 0.034665823]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
