timestamp,/livepose/frame,/livepose/end_frame,/livepose/blobs/start_filter,/livepose/blobs/end_filter,/livepose/blobs/0/0/start_pose,/livepose/blobs/0/0/blob_id,/livepose/blobs/0/0/center,/livepose/blobs/0/0/size,/livepose/blobs/0/0/end_pose,/livepose/blobs/0/1/start_pose,/livepose/blobs/0/1/blob_id,/livepose/blobs/0/1/center,/livepose/blobs/0/1/size,/livepose/blobs/0/1/end_pose,/livepose/blobs/0/2/start_pose,/livepose/blobs/0/2/blob_id,/livepose/blobs/0/2/center,/livepose/blobs/0/2/size,/livepose/blobs/0/2/end_pose,/livepose/blobs/0/3/start_pose,/livepose/blobs/0/3/blob_id,/livepose/blobs/0/3/center,/livepose/blobs/0/3/size,/livepose/blobs/0/3/end_pose,/livepose/blobs/0/4/start_pose,/livepose/blobs/0/4/blob_id,/livepose/blobs/0/4/center,/livepose/blobs/0/4/size,/livepose/blobs/0/4/end_pose,/livepose/blobs/0/5/start_pose,/livepose/blobs/0/5/blob_id,/livepose/blobs/0/5/center,/livepose/blobs/0/5/size,/livepose/blobs/0/5/end_pose,/livepose/blobs/0/6/start_pose,/livepose/blobs/0/6/blob_id,/livepose/blobs/0/6/center,/livepose/blobs/0/6/size,/livepose/blobs/0/6/end_pose
28000,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",impulse,impulse,"[286.86737, 0.035210848]",0,"[562.44604, 279.3648]",1,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",1,"[295.53998, 276.61453]",1,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",2,"[390.74536, 207.65411]",1,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",3,"[468.5863, 195.67485]",1,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",4,"[100.2342, 305.37326]",1,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",5,"[331.03818, 325.84286]",1,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",6,"[396.35446, 351.33652]",1,"[286.86737, 0.035210848]"
28035,"[286.89865, 0.031271935]","[286.86737, 0.035210848]",impulse,impulse,"[286.86737, 0.035210848]",0,"[562.44604, 279.3648]",1,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",1,"[295.53998, 276.61453]",1,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",2,"[390.74536, 207.65411]",1,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",3,"[468.5863, 195.67485]",1,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",4,"[100.2342, 305.37326]",1,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",5,"[331.03818, 325.84286]",1,"[286.86737, 0.035210848]","[286.86737, 0.035210848]",6,"[396.35446, 351.33652]",1,"[286.86737, 0.035210848]"
28070,"[286.93762, 0.038969755]","[286.93762, 0.038969755]",impulse,impulse,"[286.93762, 0.038969755]",0,"[562.6683, 279.304]",1,"[286.93762, 0.038969755]","[286.93762, 0.038969755]",1,"[294.91867, 278.44568]",1,"[286.93762, 0.038969755]","[286.93762, 0.038969755]",2,"[390.3096, 209.87979]",1,"[286.93762, 0.038969755]","[286.93762, 0.038969755]",3,"[469.16766, 196.37404]",1,"[286.93762, 0.038969755]","[286.93762, 0.038969755]",4,"[100.564415, 305.47018]",1,"[286.93762, 0.038969755]","[286.93762, 0.038969755]",5,"[332.62363, 326.81772]",1,"[286.93762, 0.038969755]","[286.93762, 0.038969755]",6,"[396.85315, 353.161]",1,"[286.93762, 0.038969755]"
28105,"[286.96625, 0.02861476]","[286.96625, 0.02861476]",impulse,impulse,"[286.96625, 0.02861476]",0,"[562.74286, 279.29153]",1,"[286.96625, 0.02861476]","[286.96625, 0.02861476]",1,"[294.72235, 279.0149]",1,"[286.96625, 0.02861476]","[286.96625, 0.02861476]",2,"[390.16287, 210.63492]",1,"[286.96625, 0.02861476]","[286.96625, 0.02861476]",3,"[469.37213, 196.61789]",1,"[286.96625, 0.02861476]","[286.96625, 0.02861476]",4,"[100.67643, 305.50143]",1,"[286.96625, 0.02861476]","[286.96625, 0.02861476]",5,"[333.16766, 327.15973]",1,"[286.96625, 0.02861476]","[286.96625, 0.02861476]",6,"[397.02533, 353.79102]",1,"[286.96625, 0.02861476]"
28140,"[287.0021, 0.035857677]","[287.0021, 0.035857677]",impulse,impulse,"[287.0021, 0.035857677]",0,"[562.9103, 279.35742]",1,"[287.0021, 0.035857677]","[287.0021, 0.035857677]",1,"[294.4754, 279.59924]",1,"[287.0021, 0.035857677]","[287.0021, 0.035857677]",2,"[389.88193, 211.78978]",1,"[287.0021, 0.035857677]","[287.0021, 0.035857677]",3,"[469.6922, 197.08157]",1,"[287.0021, 0.035857677]","[287.0021, 0.035857677]",4,"[100.840645, 305.51132]",1,"[287.0021, 0.035857677]","[287.0021, 0.035857677]",5,"[334.04626, 327.75235]",1,"[287.0021, 0.035857677]","[287.0021, 0.035857677]",6,"[397.36078, 354.66055]",1,"[287.0021, 0.035857677]"
28174,"[287.03824, 0.036147833]","[287.03824, 0.036147833]",impulse,impulse,"[287.03824, 0.036147833]",0,"[563.06256, 279.43646]",1,"[287.03824, 0.036147833]","[287.03824, 0.036147833]",1,"[294.2582, 280.07574]",1,"[287.03824, 0.036147833]","[287.03824, 0.036147833]",2,"[389.631, 212.91841]",1,"[287.03824, 0.036147833]","[287.03824, 0.036147833]",3,"[469.98962, 197.59012]",1,"[287.03824, 0.036147833]","[287.03824, 0.036147833]",4,"[100.99099, 305.49152]",1,"[287.03824, 0.036147833]","[287.03824, 0.036147833]",5,"[334.92712, 328.34415]",1,"[287.03824, 0.036147833]","[287.03824, 0.036147833]",6,"[397.36078, 354.66055]",1,"[287.03824, 0.036147833]"
28209,"[287.06552, 0.027279377]","[287.06552, 0.027279377]",impulse,impulse,"[287.06552, 0.027279377]",0,"[563.16656, 279.4891]",1,"[287.06552, 0.027279377]","[287.06552, 0.027279377]",1,"[296.36884, 273.6951]",1,"[287.06552, 0.027279377]","[287.06552, 0.027279377]",2,"[389.4499, 213.76756]",1,"[287.06552, 0.027279377]","[287.06552, 0.027279377]",3,"[470.19763, 198.02272]",1,"[287.06552, 0.027279377]","[287.06552, 0.027279377]",4,"[101.10123, 305.4468]",1,"[287.06552, 0.027279377]","[287.06552, 0.027279377]",5,"[335.6073, 328.81876]",1,"[287.06552, 0.027279377]","[287.06552, 0.027279377]",6,"[398.01724, 356.2249]",1,"[287.06552, 0.027279377]"
28244,"[287.10852, 0.042987347]","[287.10852, 0.042987347]",impulse,impulse,"[287.10852, 0.042987347]",0,"[563.16656, 279.4891]",1,"[287.10852, 0.042987347]","[287.10852, 0.042987347]",1,"[298.9252, 265.53656]",1,"[287.10852, 0.042987347]","[287.10852, 0.042987347]",2,"[389.1953, 214.99545]",1,"[287.10852, 0.042987347]","[287.10852, 0.042987347]",3,"[470.45023, 198.7055]",1,"[287.10852, 0.042987347]","[287.10852, 0.042987347]",4,"[101.24302, 305.38345]",1,"[287.10852, 0.042987347]","[287.10852, 0.042987347]",5,"[336.6108, 329.51093]",1,"[287.10852, 0.042987347]","[287.10852, 0.042987347]",6,"[398.01724, 356.2249]",1,"[287.10852, 0.042987347]"
28279,"[287.12915, 0.02062893]","[287.12915, 0.02062893]",impulse,impulse,"[287.12915, 0.02062893]",0,"[563.16656, 279.4891]",1,"[287.12915, 0.02062893]","[287.12915, 0.02062893]",1,"[299.92017, 261.9576]",1,"[287.12915, 0.02062893]","[287.12915, 0.02062893]",2,"[389.06146, 215.59673]",1,"[287.12915, 0.02062893]","[287.12915, 0.02062893]",3,"[470.54367, 199.09254]",1,"[287.12915, 0.02062893]","[287.12915, 0.02062893]",4,"[101.31196, 305.34085]",1,"[287.12915, 0.02062893]","[287.12915, 0.02062893]",5,"[337.13187, 329.86252]",1,"[287.12915, 0.02062893]","[287.12915, 0.02062893]",6,"[398.01724, 356.2249]",1,"[287.12915, 0.02062893]"
28314,"[287.1691, 0.03994727]","[287.1691, 0.03994727]",impulse,impulse,"[287.1691, 0.03994727]",0,"[563.16656, 279.4891]",1,"[287.1691, 0.03994727]","[287.1691, 0.03994727]",1,"[301.35004, 256.0276]",1,"[287.1691, 0.03994727]","[287.1691, 0.03994727]",2,"[388.79105, 216.66031]",1,"[287.1691, 0.03994727]","[287.1691, 0.03994727]",3,"[470.63004, 199.83134]",1,"[287.1691, 0.03994727]","[287.1691, 0.03994727]",4,"[101.424034, 305.26007]",1,"[287.1691, 0.03994727]","[287.1691, 0.03994727]",5,"[338.11005, 330.4791]",1,"[287.1691, 0.03994727]","[287.1691, 0.03994727]",6,"[399.2811, 358.73312]",1,"[287.1691, 0.03994727]"
