timestamp,/livepose/frame,/livepose/end_frame,/livepose/blobs/start_filter,/livepose/blobs/end_filter,/livepose/blobs/0/0/start_pose,/livepose/blobs/0/0/blob_id,/livepose/blobs/0/0/center,/livepose/blobs/0/0/size,/livepose/blobs/0/0/end_pose,/livepose/blobs/0/1/start_pose,/livepose/blobs/0/1/blob_id,/livepose/blobs/0/1/center,/livepose/blobs/0/1/size,/livepose/blobs/0/1/end_pose,/livepose/blobs/0/2/start_pose,/livepose/blobs/0/2/blob_id,/livepose/blobs/0/2/center,/livepose/blobs/0/2/size,/livepose/blobs/0/2/end_pose,/livepose/blobs/0/3/start_pose,/livepose/blobs/0/3/blob_id,/livepose/blobs/0/3/center,/livepose/blobs/0/3/size,/livepose/blobs/0/3/end_pose,/livepose/blobs/0/4/start_pose,/livepose/blobs/0/4/blob_id,/livepose/blobs/0/4/center,/livepose/blobs/0/4/size,/livepose/blobs/0/4/end_pose,/livepose/blobs/0/5/start_pose,/livepose/blobs/0/5/blob_id,/livepose/blobs/0/5/center,/livepose/blobs/0/5/size,/livepose/blobs/0/5/end_pose,/livepose/blobs/0/6/start_pose,/livepose/blobs/0/6/blob_id,/livepose/blobs/0/6/center,/livepose/blobs/0/6/size,/livepose/blobs/0/6/end_pose
11519,"[54.841225, 0.03332615]","[54.841225, 0.03332615]",impulse,impulse,"[54.841225, 0.03332615]",0,"[175.73718, 456.66666]",4.7008038,"[54.841225, 0.03332615]","[54.841225, 0.03332615]",1,"[501.40808, 139.13132]",4.608495,"[54.841225, 0.03332615]","[54.841225, 0.03332615]",2,"[219.19072, 320.9985]",6.6843843,"[54.841225, 0.03332615]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11551,"[54.89129, 0.050064564]","[54.89129, 0.050064564]",impulse,impulse,"[54.89129, 0.050064564]",0,"[175.73718, 456.66666]",5.3301415,"[54.89129, 0.050064564]","[54.89129, 0.050064564]",1,"[501.40808, 139.13132]",4.608495,"[54.89129, 0.050064564]","[54.89129, 0.050064564]",2,"[219.96925, 320.7373]",6.708692,"[54.89129, 0.050064564]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11583,"[54.921448, 0.030158758]","[54.921448, 0.030158758]",impulse,impulse,"[54.921448, 0.030158758]",0,"[175.73718, 456.66666]",5.19135,"[54.921448, 0.030158758]","[54.921448, 0.030158758]",1,"[501.40808, 139.13132]",5,"[54.921448, 0.030158758]","[54.921448, 0.030158758]",2,"[220.81767, 320.44516]",6.4131894,"[54.921448, 0.030158758]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11615,"[54.949425, 0.027975798]","[54.949425, 0.027975798]",impulse,impulse,"[54.949425, 0.027975798]",0,"[175.73718, 456.66666]",5.0039835,"[54.949425, 0.027975798]","[54.949425, 0.027975798]",1,"[501.40808, 139.13132]",5.116279,"[54.949425, 0.027975798]","[54.949425, 0.027975798]",2,"[221.67084, 320.17783]",6.505763,"[54.949425, 0.027975798]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11647,"[54.979553, 0.030128479]","[54.979553, 0.030128479]",impulse,impulse,"[54.979553, 0.030128479]",0,"[175.73718, 456.66666]",5.3014364,"[54.979553, 0.030128479]","[54.979553, 0.030128479]",1,"[501.40808, 139.13132]",5.224967,"[54.979553, 0.030128479]","[54.979553, 0.030128479]",2,"[222.45334, 319.83157]",6.708692,"[54.979553, 0.030128479]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11679,"[55.018665, 0.039111376]","[55.018665, 0.039111376]",impulse,impulse,"[55.018665, 0.039111376]",0,"[175.73718, 456.66666]",4.9795957,"[55.018665, 0.039111376]","[55.018665, 0.039111376]",1,"[501.40808, 139.13132]",5.224967,"[55.018665, 0.039111376]","[55.018665, 0.039111376]",2,"[223.32458, 319.51736]",6.764175,"[55.018665, 0.039111376]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11711,"[55.041786, 0.02311945]","[55.041786, 0.02311945]",impulse,impulse,"[55.041786, 0.02311945]",0,"[175.73718, 456.66666]",4.5699897,"[55.041786, 0.02311945]","[55.041786, 0.02311945]",1,"[501.40808, 139.13132]",5.19135,"[55.041786, 0.02311945]","[55.041786, 0.02311945]",2,"[224.0758, 319.20804]",6.664503,"[55.041786, 0.02311945]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11743,"[55.073254, 0.03146863]","[55.073254, 0.03146863]",impulse,impulse,"[55.073254, 0.03146863]",0,"[175.73718, 456.66666]",5.0039835,"[55.073254, 0.03146863]","[55.073254, 0.03146863]",1,"[501.40808, 139.13132]",4.4264,"[55.073254, 0.03146863]","[55.073254, 0.03146863]",2,"[224.89233, 318.92032]",7.079001,"[55.073254, 0.03146863]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11775,"[55.11186, 0.038606644]","[55.11186, 0.038606644]",impulse,impulse,"[55.11186, 0.038606644]",0,"[175.73718, 456.66666]",5.116279,"[55.11186, 0.038606644]","[55.11186, 0.038606644]",1,"[501.40808, 139.13132]",5.656854,"[55.11186, 0.038606644]","[55.11186, 0.038606644]",2,"[225.62926, 318.55585]",6.9141526,"[55.11186, 0.038606644]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11807,"[55.142654, 0.030792713]","[55.142654, 0.030792713]",impulse,impulse,"[55.142654, 0.030792713]",0,"[177.53171, 451.33755]",4.9004374,"[55.142654, 0.030792713]","[55.142654, 0.030792713]",1,"[501.40808, 139.13132]",5.116279,"[55.142654, 0.030792713]","[55.142654, 0.030792713]",2,"[226.44824, 318.425]",6.7290187,"[55.142654, 0.030792713]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11839,"[55.174255, 0.03160453]","[55.174255, 0.03160453]",impulse,impulse,"[55.174255, 0.03160453]",0,"[177.53171, 451.33755]",4.9004374,"[55.174255, 0.03160453]","[55.174255, 0.03160453]",1,"[501.40808, 139.13132]",5.116279,"[55.174255, 0.03160453]","[55.174255, 0.03160453]",2,"[226.44824, 318.425]",6.7290187,"[55.174255, 0.03160453]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11871,"[55.208626, 0.03436923]","[55.208626, 0.03436923]",impulse,impulse,"[55.208626, 0.03436923]",0,"[178.07133, 450.18094]",6.878047,"[55.208626, 0.03436923]","[55.208626, 0.03436923]",1,"[501.40808, 139.13132]",4.665952,"[55.208626, 0.03436923]","[55.208626, 0.03436923]",2,"[227.7814, 317.87186]",6.886736,"[55.208626, 0.03436923]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11903,"[55.241783, 0.03315568]","[55.241783, 0.03315568]",impulse,impulse,"[55.241783, 0.03315568]",0,"[177.79546, 450.80325]",6.8818855,"[55.241783, 0.03315568]","[55.241783, 0.03315568]",1,"[501.40808, 139.13132]",4.8909874,"[55.241783, 0.03315568]","[55.241783, 0.03315568]",2,"[228.30568, 317.58737]",6.8912387,"[55.241783, 0.03315568]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11935,"[55.28335, 0.04157138]","[55.28335, 0.04157138]",impulse,impulse,"[55.28335, 0.04157138]",0,"[178.43088, 450.57697]",6.268389,"[55.28335, 0.04157138]","[55.28335, 0.04157138]",1,"[501.40808, 139.13132]",5,"[55.28335, 0.04157138]","[55.28335, 0.04157138]",2,"[228.98083, 317.41684]",7.187101,"[55.28335, 0.04157138]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11967,"[55.305374, 0.022021294]","[55.305374, 0.022021294]",impulse,impulse,"[55.305374, 0.022021294]",0,"[177.22916, 451.4038]",6.7731805,"[55.305374, 0.022021294]","[55.305374, 0.022021294]",1,"[501.40808, 139.13132]",4.665952,"[55.305374, 0.022021294]","[55.305374, 0.022021294]",2,"[229.64821, 317.1085]",7.187101,"[55.305374, 0.022021294]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
11999,"[55.3398, 0.034427643]","[55.3398, 0.034427643]",impulse,impulse,"[55.3398, 0.034427643]",0,"[179.78055, 448.436]",4.608495,"[55.3398, 0.034427643]","[55.3398, 0.034427643]",1,"[501.40808, 139.13132]",6.3180943,"[55.3398, 0.034427643]","[55.3398, 0.034427643]",2,"[230.2966, 316.95654]",6.720141,"[55.3398, 0.034427643]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
12031,"[55.37327, 0.033464193]","[55.37327, 0.033464193]",impulse,impulse,"[55.37327, 0.033464193]",0,"[176.31956, 451.97446]",6.230312,"[55.37327, 0.033464193]","[55.37327, 0.033464193]",1,"[501.40808, 139.13132]",4.608495,"[55.37327, 0.033464193]","[55.37327, 0.033464193]",2,"[231.10048, 316.7727]",6.778717,"[55.37327, 0.033464193]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
12063,"[55.408535, 0.035268784]","[55.408535, 0.035268784]",impulse,impulse,"[55.408535, 0.035268784]",0,"[178.50795, 449.0567]",4.608495,"[55.408535, 0.035268784]","[55.408535, 0.035268784]",1,"[501.40808, 139.13132]",6.7986927,"[55.408535, 0.035268784]","[55.408535, 0.035268784]",2,"[231.9144, 316.8206]",7.100272,"[55.408535, 0.035268784]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
12095,"[55.442047, 0.033513308]","[55.442047, 0.033513308]",impulse,impulse,"[55.442047, 0.033513308]",0,"[178.50795, 449.0567]",4.608495,"[55.442047, 0.033513308]","[55.442047, 0.033513308]",1,"[501.40808, 139.13132]",6.7986927,"[55.442047, 0.033513308]","[55.442047, 0.033513308]",2,"[231.9144, 316.8206]",7.100272,"[55.442047, 0.033513308]","[53.54099, 0.03489566]",3,"[453.79614, 412.2871]",6.8406577,"[53.54099, 0.03489566]","[52.90971, 0.025744915]",4,"[194.53146, 436.67392]",6.71106,"[52.90971, 0.025744915]","[27.84864, 0.026367664]",5,"[390.31668, 369]",3.0883293,"[27.84864, 0.026367664]","[27.84864, 0.026367664]",6,"[297.80682, 267.49496]",5.0039835,"[27.84864, 0.026367664]"
